sample_id,sid,name,time,date,year,month,hour,basin,nature,lat,lon,wind_kt,pres_hpa,source,experiment,label_tc,candidate_lat,candidate_lon,matched_sid,matched_name,label_distance_km,split,lon_sin,lon_cos,month_sin,month_cos,u_200,v_200,t_200,q_200,rh_200,u_300,v_300,t_300,q_300,rh_300,u_500,v_500,t_500,q_500,rh_500,u_700,v_700,t_700,q_700,rh_700,u_850,v_850,t_850,q_850,rh_850,zeta_850,zeta_500,wshear_850_200,steer_u_850_200,steer_v_850_200,zeta850_max_r500,zeta500_max_r500,rh700_mean_r500,shear_min_r500
IBT_1991181N26282_1991070100,1991181N26282,ANA,1991-07-01 00:00:00,1991-07-01,1991,7,0,,DS,27.299999237060547,277.29998779296875,20.0,1012.0,IBTRACS_ERA5,OBS,1,27.299999237060547,277.29998779296875,1991181N26282,ANA,0.0,train,-0.9918944696614888,0.1270643972753725,-0.4999999999999997,-0.8660254037844388,1.1529197692871094,3.049755096435547,218.74826049804688,6.796218804083765e-05,57.67969512939453,-1.2162818908691406,2.715766906738281,241.68605041503903,0.0005661244504153,61.45478820800781,-1.847599029541016,-0.2025909423828125,267.2864074707031,0.0038809920661151,78.70314025878906,-0.7375869750976562,-0.4390754699707031,281.5906677246094,0.0071395984850823,72.29375457763672,0.6718368530273438,-0.3363456726074219,290.2888488769531,0.012483088299632,86.56834411621094,2.837321881088428e-05,2.2699663531966507e-05,3.420105218887329,-0.3953422605991363,0.957502007484436,3.559078322723508e-05,2.775213579297997e-05,63.127689361572266,1.0881624221801758
IBT_1991181N26282_1991070106,1991181N26282,ANA,1991-07-01 06:00:00,1991-07-01,1991,7,6,,DS,28.0,277.29998779296875,20.0,1012.0,IBTRACS_ERA5,OBS,1,28.0,277.29998779296875,1991181N26282,ANA,0.0,train,-0.9918944696614888,0.1270643972753725,-0.4999999999999997,-0.8660254037844388,1.1529197692871094,3.049755096435547,218.74826049804688,6.796218804083765e-05,57.67969512939453,-1.2162818908691406,2.715766906738281,241.68605041503903,0.0005661244504153,61.45478820800781,-1.847599029541016,-0.2025909423828125,267.2864074707031,0.0038809920661151,78.70314025878906,-0.7375869750976562,-0.4390754699707031,281.5906677246094,0.0071395984850823,72.29375457763672,0.6718368530273438,-0.3363456726074219,290.2888488769531,0.012483088299632,86.56834411621094,2.837321881088428e-05,2.2699663531966507e-05,3.420105218887329,-0.3953422605991363,0.957502007484436,3.559078322723508e-05,2.775213579297997e-05,63.127689361572266,1.0881624221801758
IBT_1991181N26282_1991070112,1991181N26282,ANA,1991-07-01 12:00:00,1991-07-01,1991,7,12,,DS,28.700000762939453,277.5,20.0,1012.0,IBTRACS_ERA5,OBS,1,28.700000762939453,277.5,1991181N26282,ANA,0.0,train,-0.9914448613738104,0.1305261922200512,-0.4999999999999997,-0.8660254037844388,1.1529197692871094,3.049755096435547,218.74826049804688,6.796218804083765e-05,57.67969512939453,-1.2162818908691406,2.715766906738281,241.68605041503903,0.0005661244504153,61.45478820800781,-1.847599029541016,-0.2025909423828125,267.2864074707031,0.0038809920661151,78.70314025878906,-0.7375869750976562,-0.4390754699707031,281.5906677246094,0.0071395984850823,72.29375457763672,0.6718368530273438,-0.3363456726074219,290.2888488769531,0.012483088299632,86.56834411621094,2.837321881088428e-05,2.2699663531966507e-05,3.420105218887329,-0.3953422605991363,0.957502007484436,3.559078322723508e-05,2.775213579297997e-05,63.127689361572266,1.0881624221801758
IBT_1991181N26282_1991070118,1991181N26282,ANA,1991-07-01 18:00:00,1991-07-01,1991,7,18,,DS,29.299999237060547,277.79998779296875,20.0,1012.0,IBTRACS_ERA5,OBS,1,29.299999237060547,277.79998779296875,1991181N26282,ANA,0.0,train,-0.9907478693860156,0.1357153613526135,-0.4999999999999997,-0.8660254037844388,7.488491058349609,0.0174064636230468,218.7723693847656,4.39375544374343e-05,37.18190002441406,5.806179046630859,0.4240188598632812,241.39991760253903,0.0003473698161542,38.7570686340332,-5.589786529541016,-1.0952911376953125,266.4958190917969,0.0018351668259128,39.541114807128906,-6.189247131347656,-1.3672981262207031,282.4477233886719,0.0059995553456246,57.311973571777344,-3.877845764160156,-0.8229179382324219,291.0777893066406,0.0121018569916486,79.8102798461914,1.935178806888871e-05,8.407060704485048e-06,11.397357940673828,-0.4724418520927429,-0.5688163638114929,3.559078322723508e-05,2.775213579297997e-05,64.55508422851562,1.0881624221801758
NEG_19910701_00714,,,1991-07-01 00:00:00,1991-07-01,1991,7,0,,BG,5.0,,,,IBTRACS_ERA5,OBS,0,5.0,315.0,,,4696.326430353811,train,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,-5.253452301025391,-3.962574005126953,217.80813598632807,5.312831126502715e-05,50.51944351196289,-5.971408843994141,-4.598442077636719,241.4026031494141,0.0003914101980626,43.659515380859375,-7.220890045166016,-1.7205352783203125,266.6702575683594,0.0033753509633243,71.7578353881836,-7.810829162597656,-1.6170539855957031,281.4067077636719,0.0074656805954873,76.55055236816406,-5.128578186035156,0.0464668273925781,289.6603088378906,0.0119914095848798,86.57393646240234,-2.546962150518084e-06,1.6894505279196892e-06,4.010985374450684,-6.277031898498535,-2.3704276084899902,1.534751027065795e-05,6.26664632363827e-06,65.35437774658203,0.8733347058296204
NEG_19910701_02736,,,1991-07-01 00:00:00,1991-07-01,1991,7,0,,BG,32.5,,,,IBTRACS_ERA5,OBS,0,32.5,325.0,,,4481.128416208995,train,-0.5735764363510465,0.8191520442889916,-0.4999999999999997,-0.8660254037844388,5.204555511474609,3.692699432373047,215.23489379882807,3.103966810158454e-05,40.52821350097656,5.108913421630859,3.641792297363281,234.58448791503903,0.0001935600303113,42.45883560180664,4.511043548583984,0.5016326904296875,264.0649108886719,0.0005620414158329,14.627421379089355,-0.1023330688476562,-0.0333137512207031,279.1930847167969,0.0025833449326455,30.850645065307617,-2.325599670410156,-0.6964530944824219,287.3346252441406,0.0074918544851243,62.87460708618164,-1.5321633327403106e-05,-1.548482759972103e-05,8.715956687927246,2.479315996170044,1.421271562576294,1.3436375638775644e-06,7.372578693320975e-06,28.77216339111328,3.130925416946411
NEG_19910701_03121,,,1991-07-01 00:00:00,1991-07-01,1991,7,0,,BG,15.0,,,,IBTRACS_ERA5,OBS,0,15.0,327.5,,,5317.122047258525,train,-0.5372996083468242,0.8433914458128855,-0.4999999999999997,-0.8660254037844388,-0.5115089416503906,4.554271697998047,217.74295043945312,2.9034064937150102e-05,27.828025817871094,-1.0578346252441406,-1.5520553588867188,240.6594390869141,7.591909525217488e-05,9.096905708312988,-10.062198638916016,2.4554901123046875,265.2985534667969,0.0018977219006046,44.8537483215332,-15.427528381347656,-1.5960578918457031,284.2270202636719,0.0040177009068429,34.04804229736328,-12.228675842285156,-3.243083953857422,294.9757385253906,0.0023135817609727,11.95052433013916,2.0328216123743914e-06,-1.6445439541712403e-05,14.074471473693848,-7.85754919052124,0.123712919652462,2.166956983273849e-05,2.252749436593149e-05,46.61764526367188,1.135251522064209
IBT_1991181N26282_1991070200,1991181N26282,ANA,1991-07-02 00:00:00,1991-07-02,1991,7,0,,DS,29.899999618530277,278.3999938964844,20.0,1012.0,IBTRACS_ERA5,OBS,1,29.899999618530277,278.3999938964844,1991181N26282,ANA,0.0,train,-0.9892723485246884,0.1460829231787469,-0.4999999999999997,-0.8660254037844388,6.403167724609375,-3.004554748535156,219.53167724609372,3.570517583284527e-05,27.58758544921875,4.4582366943359375,-1.8490409851074217,242.05596923828125,0.0003099732857663,32.479644775390625,-0.8503875732421875,-0.6396102905273438,267.29766845703125,0.0015554811106994,31.516674041748047,-3.497844696044922,-4.168514251708984,282.4605407714844,0.0062485565431416,59.638790130615234,-0.8242568969726562,-3.386268615722656,291.33709716796875,0.0111828176304697,72.54533386230469,2.108113039867021e-05,1.0444056897540577e-05,7.237497806549072,1.1377830505371094,-2.609597682952881,4.901524516753853e-05,2.870331627491396e-05,63.04732894897461,1.280854105949402
IBT_1991181N26282_1991070206,1991181N26282,ANA,1991-07-02 06:00:00,1991-07-02,1991,7,6,,DS,30.399999618530277,279.0,20.0,1012.0,IBTRACS_ERA5,OBS,1,30.399999618530277,279.0,1991181N26282,ANA,0.0,train,-0.9876883405951378,0.1564344650402306,-0.4999999999999997,-0.8660254037844388,2.733734130859375,-1.4149551391601562,219.82183837890625,6.114192365203053e-05,45.6357650756836,7.7524261474609375,-3.709636688232422,242.10748291015625,0.0001890280109364,19.70965003967285,0.5272979736328125,0.8774795532226562,267.90679931640625,0.0032116258516907,62.12068939208984,0.5602607727050781,0.9904212951660156,282.2286071777344,0.0081586763262748,79.10408782958984,1.4147567749023438,1.985557556152344,290.3339233398437,0.0122876493260264,84.96798706054688,4.901524516753853e-05,2.870331627491396e-05,3.647353649139404,2.5976951122283936,-0.2542266845703125,4.901524516753853e-05,2.870331627491396e-05,62.916934967041016,1.280854105949402
IBT_1991181N26282_1991070212,1991181N26282,ANA,1991-07-02 12:00:00,1991-07-02,1991,7,12,,DS,30.899999618530277,279.70001220703125,20.0,1012.0,IBTRACS_ERA5,OBS,1,30.899999618530277,279.70001220703125,1991181N26282,ANA,0.0,train,-0.9857034331916824,0.1684895895719688,-0.4999999999999997,-0.8660254037844388,2.733734130859375,-1.4149551391601562,219.82183837890625,6.114192365203053e-05,45.6357650756836,7.7524261474609375,-3.709636688232422,242.10748291015625,0.0001890280109364,19.70965003967285,0.5272979736328125,0.8774795532226562,267.90679931640625,0.0032116258516907,62.12068939208984,0.5602607727050781,0.9904212951660156,282.2286071777344,0.0081586763262748,79.10408782958984,1.4147567749023438,1.985557556152344,290.3339233398437,0.0122876493260264,84.96798706054688,4.901524516753853e-05,2.870331627491396e-05,3.647353649139404,2.5976951122283936,-0.2542266845703125,4.901524516753853e-05,2.870331627491396e-05,62.916934967041016,1.280854105949402
